poi_id,clusters
4a9af324f964a520ba3320e3,83
4a9af345f964a520bb3320e3,12
4a9afb5ef964a520e53320e3,122
4a9b025ef964a520f93320e3,81
4a9b03dcf964a520013420e3,124
4a9b064af964a5200f3420e3,33
4a9b0e2cf964a520373420e3,154
4a9b0f87f964a5203e3420e3,40
4a9b199ff964a520653420e3,90
4a9b2269f964a520863420e3,56
4a9b2424f964a5208c3420e3,56
4a9bc3d7f964a5202e3520e3,6
4a9bc45ef964a5202f3520e3,34
4a9bc4d8f964a520303520e3,80
4a9bc88af964a520373520e3,33
4a9bd43ef964a5204c3520e3,8
4a9bf653f964a520913520e3,41
4a9bf65df964a520923520e3,12
4a9bf96ef964a520993520e3,21
4a9bfd37f964a520a23520e3,57
4a9c0105f964a520b03520e3,167
4a9c036ff964a520b93520e3,8
4a9c055ff964a520c03520e3,69
4a9c08b2f964a520ce3520e3,67
4a9c0cd0f964a520da3520e3,51
4a9c1586f964a520ef3520e3,95
4a9c1899f964a520f73520e3,128
4a9c2070f964a520103620e3,76
4a9c20e8f964a520153620e3,96
4a9c39bdf964a5207e3620e3,8
4a9c43e6f964a5209f3620e3,48
4a9c4e29f964a520c23620e3,105
4a9c57f7f964a520de3620e3,157
4a9c58faf964a520e13620e3,99
4a9c5d09f964a520ef3620e3,166
4a9c5d86f964a520f13620e3,47
4a9c5dbff964a520f43620e3,83
4a9c60eef964a520ff3620e3,16
4a9c64d5f964a520073720e3,166
4a9c684af964a520113720e3,10
4a9c68a8f964a520123720e3,8
4a9c75e1f964a520403720e3,90
4a9c7672f964a520433720e3,9
4a9c77ebf964a520493720e3,9
4a9c78eef964a5204e3720e3,122
4a9c8488f964a520703720e3,52
4a9c85e9f964a520763720e3,47
4a9c8a06f964a520813720e3,171
4a9c9100f964a5208f3720e3,95
4a9d14aaf964a520d93720e3,76
4a9d3c1af964a520ff3720e3,114
4a9d4430f964a520103820e3,122
4a9d5887f964a5202b3820e3,84
4a9d6068f964a5202e3820e3,56
4a9d71c6f964a520483820e3,56
4a9d7bb0f964a520503820e3,86
4a9d8a2df964a520703820e3,73
4a9d8d28f964a520793820e3,7
4a9d8e34f964a5207c3820e3,9
4a9d8f44f964a5207e3820e3,31
4a9da2e9f964a520bd3820e3,76
4a9da316f964a520c03820e3,28
4a9da8baf964a520d83820e3,200
4a9daa21f964a520df3820e3,9
4a9daf8af964a520ec3820e3,56
4a9daf8ff964a520ed3820e3,67
4a9db449f964a520ff3820e3,123
4a9db638f964a5200e3920e3,165
4a9dbe1cf964a520383920e3,86
4a9dc97ff964a520683920e3,10
4a9dcc13f964a520733920e3,175
4a9dcdeef964a520783920e3,138
4a9e0b29f964a520f93920e3,8
4a9e173ff964a520fe3920e3,18
4a9e5cbbf964a520193a20e3,172
4a9e5db0f964a5201a3a20e3,43
4a9e601bf964a5201b3a20e3,121
4a9e65cef964a520233a20e3,174
4a9e6e8cf964a5202f3a20e3,7
4a9e7463f964a520383a20e3,77
4a9e748df964a5203a3a20e3,8
4a9e75b7f964a5203d3a20e3,18
4a9e7e1af964a5204c3a20e3,94
4a9e7e9ef964a5204d3a20e3,51
4a9e7fadf964a520503a20e3,157
4a9e99c9f964a520943a20e3,51
4a9e9c0af964a520983a20e3,118
4a9ea4ebf964a520bf3a20e3,33
4a9eb0e7f964a520e43a20e3,140
4a9eba00f964a520f43a20e3,174
4a9ed2b6f964a5204e3b20e3,181
4a9ed5ecf964a520643b20e3,56
4a9ed744f964a5206e3b20e3,122
4a9ee4aef964a520ae3b20e3,69
4a9ee901f964a520c03b20e3,71
4a9ef01df964a520da3b20e3,122
4a9ef121f964a520de3b20e3,157
4a9ef587f964a520f33b20e3,96
4a9ef63df964a520f53b20e3,90
4a9ef9e6f964a520023c20e3,9
4a9efa88f964a520063c20e3,166
4a9efc7af964a520103c20e3,79
4a9f02b5f964a520333c20e3,187
4a9f0753f964a520483c20e3,8
4a9f0838f964a5204c3c20e3,48
4a9f10dff964a520613c20e3,90
4a9f1cedf964a520903c20e3,50
4a9f1f91f964a5209b3c20e3,147
4a9f2373f964a520ab3c20e3,113
4a9f2ec3f964a520d73c20e3,47
4a9f2f03f964a520d83c20e3,18
4a9f2f6ff964a520d93c20e3,9
4a9f39cbf964a520f73c20e3,18
4a9fb11cf964a520343d20e3,6
4a9fb39af964a520363d20e3,90
4a9fc4fbf964a520493d20e3,193
4a9fc69df964a5204c3d20e3,37
4a9fc78bf964a5204e3d20e3,33
4a9fc83ef964a5204f3d20e3,95
4a9fc9d4f964a520533d20e3,33
4a9fe232f964a520763d20e3,8
4a9fe58bf964a5207e3d20e3,193
4a9fe7baf964a520863d20e3,68
4a9ff44cf964a520b63d20e3,45
4a9ff488f964a520b73d20e3,122
4a9ff5d9f964a520ba3d20e3,123
4a9ff88df964a520c93d20e3,74
4a9ff907f964a520cd3d20e3,25
4aa00287f964a520ef3d20e3,37
4aa0032bf964a520f33d20e3,67
4aa00bcdf964a520103e20e3,52
4aa01922f964a520483e20e3,27
4aa01e1af964a520613e20e3,69
4aa020f7f964a5206e3e20e3,143
4aa02e30f964a5209f3e20e3,130
4aa03902f964a520c73e20e3,74
4aa03b31f964a520ce3e20e3,157
4aa04401f964a520eb3e20e3,69
4aa044d9f964a520ee3e20e3,64
4aa04654f964a520f33e20e3,66
4aa0520ef964a5201d3f20e3,42
4aa053a1f964a520223f20e3,122
4aa0591cf964a520453f20e3,10
4aa05a78f964a520493f20e3,7
4aa062e0f964a5206f3f20e3,33
4aa06479f964a520753f20e3,84
4aa0669cf964a5207e3f20e3,40
4aa0707ef964a520a33f20e3,13
4aa09404f964a520124020e3,10
4aa09c47f964a5201f4020e3,130
4aa17316f964a5209a4020e3,66
4aa194fef964a520154120e3,181
4aa19e53f964a520424120e3,196
4aa19fb2f964a520494120e3,11
4aa1a6a8f964a520654120e3,178
4aa1a80cf964a5206a4120e3,17
4aa1afd3f964a520724120e3,18
4aa1c2fcf964a5208f4120e3,10
4aa2158df964a520c34120e3,122
4aa21837f964a520c44120e3,8
4aa245e8f964a520c94120e3,84
4aa28cd7f964a520e04120e3,72
4aa29b03f964a520f44120e3,21
4aa29d9cf964a520f94120e3,6
4aa2a2d1f964a520ff4120e3,74
4aa2bf6ff964a5202d4220e3,8
4aa2d477f964a520484220e3,109
4aa2d9f1f964a520534220e3,147
4aa2e36cf964a520784220e3,33
4aa2e7cdf964a520944220e3,164
4aa2e887f964a520964220e3,10
4aa2fdbdf964a520e04220e3,197
4aa30095f964a520ef4220e3,9
4aa306eff964a5200b4320e3,32
4aa318f8f964a520524320e3,32
4aa329cef964a5208d4320e3,94
4aa32a92f964a520934320e3,37
4aa37b80f964a520f54320e3,7
4aa3d4baf964a520264420e3,8
4aa3d74ff964a520294420e3,118
4aa3ddbdf964a520354420e3,25
4aa3e2fef964a520404420e3,95
4aa3eb38f964a520554420e3,9
4aa3ed73f964a520604420e3,135
4aa3efbdf964a5206d4420e3,76
4aa3f501f964a5208e4420e3,47
4aa3f9ddf964a520a64420e3,134
4aa3fabaf964a520ab4420e3,67
4aa40255f964a520d94420e3,51
4aa40fd3f964a520144520e3,8
4aa410e8f964a5201f4520e3,69
4aa411d6f964a520254520e3,132
4aa4253cf964a520894520e3,37
4aa42765f964a520994520e3,10
4aa42b50f964a520a44520e3,16
4aa42f58f964a520b94520e3,122
4aa44464f964a520234620e3,56
4aa44d58f964a5204c4620e3,15
4aa44e08f964a5204f4620e3,3
4aa44fa8f964a520554620e3,7
4aa46052f964a520a24620e3,33
4aa4727af964a520d44620e3,69
4aa48305f964a520004720e3,72
4aa4f236f964a5204d4720e3,69
4aa512c5f964a5205e4720e3,114
4aa519dbf964a520654720e3,76
4aa527d5f964a520774720e3,33
4aa52d50f964a520834720e3,136
4aa534ebf964a520964720e3,114
4aa53b7bf964a520a84720e3,8
4aa53eccf964a520b24720e3,179
4aa54f31f964a520f74720e3,59
4aa5571ef964a520094820e3,54
4aa56770f964a520334820e3,33
4aa56b40f964a520464820e3,43
4aa56c81f964a5204e4820e3,47
4aa575e4f964a520774820e3,76
4aa57787f964a5207c4820e3,174
4aa578b6f964a520824820e3,56
4aa585e9f964a520b44820e3,51
4aa58ea1f964a520ca4820e3,32
4aa58ef5f964a520cc4820e3,56
4aa5905cf964a520d04820e3,90
4aa592eef964a520d94820e3,9
4aa59e6cf964a520fb4820e3,187
4aa5a23cf964a520054920e3,11
4aa5ad9df964a520234920e3,18
4aa5af70f964a520294920e3,65
4aa5c657f964a5206d4920e3,23
4aa654fff964a520be4920e3,114
4aa65ca4f964a520c54920e3,128
4aa6648df964a520d04920e3,164
4aa667c7f964a520d54920e3,100
4aa68762f964a520154a20e3,151
4aa68df2f964a5202a4a20e3,200
4aa69eaef964a520674a20e3,90
4aa6c31af964a520f14a20e3,32
4aa6c7b9f964a520f44a20e3,69
4aa6ccdaf964a520064b20e3,166
4aa6d0a0f964a520154b20e3,76
4aa6e56af964a5205d4b20e3,9
4aa6ec6af964a5207a4b20e3,37
4aa6ee0bf964a5207f4b20e3,8
4aa6f5c3f964a520a44b20e3,176
4aa6fe1ff964a520b94b20e3,69
4aa6fe31f964a520ba4b20e3,69
4aa6ff49f964a520bd4b20e3,8
4aa707ccf964a520d84b20e3,196
4aa70ec8f964a520e44b20e3,90
4aa70faff964a520e54b20e3,21
4aa71d89f964a520fa4b20e3,72
4aa73031f964a520334c20e3,11
4aa7a44ef964a520e44c20e3,4
4aa7b34cf964a520fe4c20e3,122
4aa7c867f964a520314d20e3,147
4aa7cf24f964a520534d20e3,74
4aa7dc12f964a520a84d20e3,67
4aa7dd60f964a520b04d20e3,93
4aa7dd7af964a520b14d20e3,136
4aa7e37ff964a520d94d20e3,90
4aa7ef5df964a520144e20e3,142
4aa7fbe5f964a520814e20e3,8
4aa803eef964a520bc4e20e3,122
4aa80b9ff964a520f44e20e3,69
4aa81aecf964a5205a4f20e3,69
4aa81e92f964a5206f4f20e3,74
4aa81f67f964a520744f20e3,143
4aa8259ff964a5209b4f20e3,45
4aa82d21f964a520d94f20e3,8
4aa82ebdf964a520e04f20e3,70
4aa840a9f964a520665020e3,96
4aa84225f964a520755020e3,104
4aa84392f964a5207b5020e3,10
4aa85f31f964a520075120e3,33
4aa868abf964a520295120e3,158
4aa87fe8f964a5207f5120e3,187
4aa88507f964a5208a5120e3,95
4aa88b91f964a520915120e3,14
4aa8caa0f964a520bc5120e3,21
4aa8dcedf964a520bf5120e3,122
4aa8e8b1f964a520c35120e3,192
4aa90e5ef964a520e95120e3,51
4aa91022f964a520ed5120e3,69
4aa91dfbf964a5200a5220e3,95
4aa924a6f964a5202a5220e3,47
4aa929e1f964a5203c5220e3,90
4aa92abbf964a520435220e3,129
4aa9314bf964a520645220e3,90
4aa93610f964a5207b5220e3,135
4aa936ecf964a520815220e3,84
4aa9386ef964a5208b5220e3,110
4aa93b87f964a520935220e3,28
4aa95e7af964a520525320e3,18
4aa97094f964a520a75320e3,196
4aa978eef964a520d65320e3,99
4aa97ce2f964a520e65320e3,90
4aa98871f964a5201e5420e3,33
4aa9a0e0f964a520935420e3,10
4aa9a18ef964a520995420e3,56
4aa9a233f964a5209d5420e3,122
4aa9b377f964a520f15420e3,9
4aa9bb24f964a520125520e3,90
4aa9bbb8f964a520155520e3,32
4aa9bcacf964a520195520e3,51
4aa9bce5f964a5201c5520e3,33
4aa9bdb4f964a5201f5520e3,8
4aaa38e9f964a520a15520e3,172
4aaa4e0ef964a520ad5520e3,27
4aaa589bf964a520ba5520e3,96
4aaa5b7df964a520bf5520e3,97
4aaa5d87f964a520c25520e3,51
4aaa663bf964a520d65520e3,43
4aaa69bff964a520dc5520e3,133
4aaa7709f964a520105620e3,159
4aaa8350f964a520435620e3,8
4aaa9905f964a520865620e3,166
4aaabf4af964a520315720e3,8
4aaac261f964a520415720e3,173
4aaac71ef964a520605720e3,51
4aaad7a0f964a520ae5720e3,52
4aaadceff964a520c35720e3,136
4aaadef2f964a520c95720e3,10
4aaadf68f964a520ce5720e3,5
4aaae1c4f964a520da5720e3,31
4aaaeadcf964a5200c5820e3,33
4aaaf213f964a520365820e3,171
4aaaf5cdf964a520475820e3,4
4aab0204f964a520855820e3,109
4aab0a78f964a520ae5820e3,51
4aab289bf964a520265920e3,74
4aab362bf964a520405920e3,123
4aab421ef964a520515920e3,122
4aab7319f964a520935920e3,78
4aab9c1df964a520a95920e3,132
4aabb143f964a520ca5920e3,122
4aabb154f964a520cb5920e3,37
4aabb9cef964a520da5920e3,122
4aabbb05f964a520df5920e3,37
4aabc152f964a520f15920e3,16
4aabca36f964a520195a20e3,106
4aabd14ef964a520375a20e3,51
4aabd271f964a5203e5a20e3,10
4aabd3c9f964a520485a20e3,122
4aabd45bf964a5204d5a20e3,76
4aabdb37f964a520775a20e3,81
4aabdcddf964a520805a20e3,72
4aabe6a8f964a520cb5a20e3,9
4aabea99f964a520ec5a20e3,27
4aabf155f964a520145b20e3,8
4aabf955f964a520505b20e3,157
4aac0035f964a520825b20e3,83
4aac0359f964a5209c5b20e3,51
4aac07c5f964a520bf5b20e3,95
4aac087ff964a520c35b20e3,122
4aac0be3f964a520de5b20e3,33
4aac0da2f964a520ed5b20e3,9
4aac0fe1f964a520fc5b20e3,187
4aac3767f964a520f25c20e3,147
4aac3833f964a520f65c20e3,52
4aac4964f964a5204c5d20e3,58
4aac5162f964a520765d20e3,21
4aac6224f964a520b85d20e3,90
4aac6505f964a520cd5d20e3,9
4aac84aef964a5202e5e20e3,51
4aad1bf9f964a5208e5e20e3,122
4aad1ec9f964a520935e20e3,9
4aad1f53f964a520975e20e3,33
4aad2610f964a520ba5e20e3,73
4aad285af964a520c05e20e3,119
4aad3198f964a520f15e20e3,56
4aad3487f964a520fd5e20e3,37
4aad3536f964a520035f20e3,90
4aad3e55f964a520355f20e3,47
4aad4389f964a520575f20e3,47
4aad442ef964a5205d5f20e3,22
4aad466df964a5206f5f20e3,5
4aad4937f964a5207f5f20e3,12
4aad49ccf964a520825f20e3,132
4aad52caf964a520b05f20e3,69
4aad53a2f964a520b75f20e3,8
4aad54f5f964a520be5f20e3,71
4aad5579f964a520c05f20e3,94
4aad5cb2f964a520e85f20e3,88
4aad5ee2f964a520f25f20e3,95
4aad64c6f964a5200a6020e3,75
4aad6691f964a520196020e3,183
4aad6fa4f964a520486020e3,122
4aad7c35f964a5208c6020e3,8
4aad7ceff964a520906020e3,151
4aad8027f964a5209d6020e3,51
4aad81f9f964a520a46020e3,69
4aadcaa1f964a520736120e3,7
4aadde31f964a5208a6120e3,182
4aae44a6f964a520c46120e3,130
4aae4a81f964a520cc6120e3,56
4aae5c31f964a520e96120e3,28
4aae5f71f964a520eb6120e3,90
4aae6836f964a520ff6120e3,122
4aae7e47f964a5203f6220e3,40
4aae8193f964a520476220e3,47
4aae8fd5f964a5206e6220e3,122
4aaea82af964a520cb6220e3,76
4aaeb2bbf964a520f66220e3,69
4aaeb93ef964a5200d6320e3,18
4aaec21af964a5202c6320e3,33
4aaec606f964a5203d6320e3,39
4aaecc13f964a520546320e3,98
4aaecd8af964a5205d6320e3,175
4aaed0b8f964a5206b6320e3,9
4aaed89cf964a520856320e3,33
4aaee534f964a520b26320e3,90
4aaf803ef964a520376420e3,14
4aaf807ff964a520386420e3,122
4aaf8f76f964a520466420e3,51
4aaf9185f964a520476420e3,33
4aafa4aaf964a520626420e3,10
4aafb418f964a520806420e3,135
4aafba97f964a520946420e3,81
4aafbf99f964a5209d6420e3,8
4aafc71bf964a520ae6420e3,187
4aafca3af964a520b96420e3,90
4aafca84f964a520bc6420e3,29
4aafdd3ff964a520f06420e3,10
4aafdf93f964a520f66420e3,76
4aafe7c7f964a5201c6520e3,9
4aafe88ff964a520246520e3,95
4aaffad0f964a5206d6520e3,107
4ab007aef964a520936520e3,21
4ab013a0f964a520ca6520e3,74
4ab04eb9f964a520fe6620e3,14
4ab05286f964a520116720e3,25
4ab06c94f964a520596720e3,21
4ab0e140f964a5209e6720e3,47
4ab0e6ecf964a520a26720e3,10
4ab103f0f964a520c66720e3,41
4ab105c1f964a520ca6720e3,8
4ab1066ff964a520cb6720e3,23
4ab10f76f964a520e76720e3,167
4ab11744f964a520046820e3,4
4ab11f7df964a520256820e3,74
4ab12217f964a5202e6820e3,12
4ab12615f964a5203b6820e3,69
4ab12715f964a5203f6820e3,90
4ab135cbf964a520836820e3,10
4ab13f96f964a520b56820e3,8
4ab14f02f964a520f76820e3,18
4ab16328f964a5203f6920e3,69
4ab1678cf964a520506920e3,33
4ab167a6f964a520526920e3,33
4ab1688cf964a520576920e3,10
4ab16dfaf964a520756920e3,59
4ab172a4f964a520816920e3,41
4ab17d37f964a520af6920e3,89
4ab190ccf964a520046a20e3,73
4ab1914bf964a520076a20e3,133
4ab196acf964a520226a20e3,84
4ab19784f964a520256a20e3,76
4ab1b524f964a520786a20e3,7
4ab23309f964a520c26a20e3,50
4ab243aef964a520d86a20e3,95
4ab25f53f964a520036b20e3,76
4ab26682f964a520106b20e3,81
4ab26766f964a520146b20e3,94
4ab269e7f964a5201d6b20e3,90
4ab26cf6f964a5202a6b20e3,69
4ab271d1f964a520366b20e3,173
4ab27744f964a520486b20e3,185
4ab2797cf964a520526b20e3,66
4ab27b2df964a520576b20e3,33
4ab2a782f964a520c86b20e3,110
4ab2be43f964a5201c6c20e3,181
4ab2c0ccf964a5202d6c20e3,42
4ab2c6fbf964a5204d6c20e3,95
4ab2c893f964a520566c20e3,51
4ab2cd94f964a520756c20e3,153
4ab2e033f964a520c56c20e3,172
4ab2f56cf964a5201d6d20e3,42
4ab2f83bf964a520266d20e3,1
4ab30382f964a5204d6d20e3,7
4ab3163bf964a520766d20e3,18
4ab37ae5f964a520ad6d20e3,67
4ab37b9ff964a520ae6d20e3,191
4ab385b9f964a520b76d20e3,33
4ab38f3df964a520ca6d20e3,94
4ab3a2f4f964a520e56d20e3,57
4ab3b3ebf964a520126e20e3,90
4ab3bc6af964a520386e20e3,40
4ab3c3b8f964a520616e20e3,76
4ab3c747f964a520756e20e3,132
4ab3d2b0f964a520a26e20e3,45
4ab3d6d4f964a520af6e20e3,7
4ab3da04f964a520c36e20e3,130
4ab3e1eff964a520e46e20e3,33
4ab3ef09f964a5202e6f20e3,11
4ab3fc08f964a520646f20e3,130
4ab40ad0f964a5209a6f20e3,69
4ab40dd0f964a520a76f20e3,18
4ab41590f964a520c46f20e3,135
4ab422e6f964a520027020e3,66
4ab42357f964a520067020e3,139
4ab42389f964a520097020e3,69
4ab424b4f964a520117020e3,93
4ab427dff964a520227020e3,7
4ab42941f964a5202c7020e3,37
4ab42c56f964a5203e7020e3,56
4ab42d07f964a520417020e3,157
4ab43e9ef964a5208a7020e3,54
4ab43f2df964a5208c7020e3,123
4ab43f54f964a5208f7020e3,21
4ab442c1f964a520a17020e3,10
4ab462a0f964a520157120e3,18
4ab4b23cf964a5206f7120e3,50
4ab4e6d4f964a5209a7120e3,130
4ab4f7a1f964a520d27120e3,37
4ab50946f964a520227220e3,122
4ab52018f964a520a17220e3,10
4ab52081f964a520a57220e3,135
4ab521e5f964a520ae7220e3,9
4ab527c8f964a520dd7220e3,122
4ab52b10f964a520f37220e3,90
4ab530c2f964a5201f7320e3,76
4ab5320cf964a5202b7320e3,67
4ab53337f964a520367320e3,9
4ab53d41f964a520807320e3,139
4ab53dabf964a520857320e3,51
4ab541a9f964a520957320e3,139
4ab551acf964a520eb7320e3,66
4ab55933f964a5201a7420e3,69
4ab55ef6f964a520407420e3,51
4ab55f5cf964a520417420e3,25
4ab5698ef964a520767420e3,49
4ab56adff964a520807420e3,51
4ab56c26f964a520867420e3,8
4ab56c39f964a520877420e3,141
4ab5817ef964a5200c7520e3,135
4ab597dbf964a5208f7520e3,37
4ab5a40bf964a520b97520e3,51
4ab5c01df964a520017620e3,94
4ab5fbadf964a520457620e3,47
4ab64569f964a520637620e3,18
4ab64ad9f964a5207e7620e3,93
4ab6555df964a520a47620e3,77
4ab659aff964a520b17620e3,59
4ab65b0af964a520b87620e3,90
4ab65c8df964a520bc7620e3,56
4ab66100f964a520ce7620e3,94
4ab66455f964a520e27620e3,54
4ab66881f964a520f27620e3,43
4ab6691df964a520f47620e3,48
4ab67030f964a520187720e3,33
4ab67141f964a5201d7720e3,119
4ab67796f964a5203f7720e3,10
4ab6780af964a520417720e3,139
4ab68661f964a520987720e3,161
4ab68e25f964a520cc7720e3,33
4ab68ef8f964a520d37720e3,8
4ab69093f964a520de7720e3,133
4ab690abf964a520e07720e3,66
4ab6958ef964a520fb7720e3,10
4ab699a4f964a520107820e3,45
4ab6b1b7f964a520977820e3,10
4ab6b296f964a5209b7820e3,10
4ab6b528f964a520aa7820e3,90
4ab6ba92f964a520c27820e3,35
4ab6c8faf964a520097920e3,145
4ab6c985f964a5200a7920e3,107
4ab6cf47f964a520227920e3,103
4ab6e8b3f964a520737920e3,33
4ab6f209f964a5208e7920e3,130
4ab75551f964a520d57920e3,192
4ab7779ff964a520ef7920e3,155
4ab78370f964a520007a20e3,51
4ab7927bf964a5201f7a20e3,4
4ab797cef964a5202d7a20e3,51
4ab79e30f964a520397a20e3,136
4ab79ff3f964a5203f7a20e3,73
4ab7a271f964a520477a20e3,21
4ab7a594f964a5204d7a20e3,135
4ab7a81ef964a520557a20e3,32
4ab7a955f964a5205a7a20e3,122
4ab7aa07f964a5205d7a20e3,122
4ab7ae3bf964a5206f7a20e3,191
4ab7b6dbf964a5208c7a20e3,74
4ab7b8a3f964a520927a20e3,37
4ab7b9acf964a520987a20e3,76
4ab7badef964a5209d7a20e3,10
4ab7cf6af964a520e27a20e3,10
4ab7dc6ef964a5202d7b20e3,118
4ab7dfd5f964a5203a7b20e3,51
4ab7e0d7f964a520417b20e3,71
4ab7e275f964a5204c7b20e3,167
4ab7e364f964a520587b20e3,10
4ab7e859f964a5206f7b20e3,153
4ab7fa70f964a520b17b20e3,21
4ab7feb5f964a520c37b20e3,83
4ab800d2f964a520d07b20e3,122
4ab8109bf964a5200c7c20e3,130
4ab8121ef964a520117c20e3,140
4ab81df6f964a520407c20e3,9
4ab84166f964a520bd7c20e3,94
4ab847caf964a520ce7c20e3,11
4ab8a84af964a5200c7d20e3,8
4ab8b766f964a520147d20e3,28
4ab8bdacf964a520177d20e3,118
4ab8d504f964a520297d20e3,76
4ab8d88cf964a520307d20e3,90
4ab8e40ef964a520477d20e3,122
4ab8ed0ef964a520587d20e3,99
4ab8fee3f964a520967d20e3,37
4ab90912f964a520c17d20e3,76
4ab912baf964a520e77d20e3,27
4ab915bbf964a520f37d20e3,122
4ab919b0f964a520017e20e3,74
4ab92827f964a520417e20e3,60
4ab92b7bf964a520537e20e3,90
4ab92bc4f964a520557e20e3,18
4ab939f0f964a520967e20e3,27
4ab9427df964a520ad7e20e3,164
4ab94773f964a520c07e20e3,94
4ab950faf964a520e67e20e3,104
4ab9520bf964a520ef7e20e3,72
4ab95ceaf964a520177f20e3,83
4ab96320f964a520287f20e3,10
4ab966c3f964a5203c7f20e3,34
4ab96c6ef964a5204f7f20e3,164
4ab96cb2f964a520507f20e3,69
4ab98ab8f964a520cf7f20e3,181
4ab9b7b0f964a520358020e3,5
4ab9f883f964a520548020e3,127
4aba165df964a5205c8020e3,180
4aba1a80f964a5205f8020e3,1
4aba2a01f964a520768020e3,162
4aba2becf964a5207a8020e3,50
4aba308cf964a520888020e3,8
4aba3d00f964a5209e8020e3,74
4aba3df4f964a520a18020e3,146
4aba54aaf964a520ef8020e3,37
4aba5714f964a520f58020e3,47
4aba5ee6f964a520138120e3,8
4aba665af964a520278120e3,183
4aba69b7f964a520388120e3,64
4aba6a52f964a5203a8120e3,90
4aba7062f964a5204e8120e3,69
4aba7270f964a5205a8120e3,74
4aba732af964a5205c8120e3,130
4aba7b17f964a520858120e3,8
4aba81eff964a520ac8120e3,18
4aba9edbf964a520248220e3,162
4abaa385f964a520378220e3,139
4abaa8bbf964a520518220e3,69
4abaae53f964a5206e8220e3,109
4abab3bff964a5208b8220e3,80
4ababa92f964a520a58220e3,10
4ababc07f964a520ae8220e3,72
4abac0aef964a520c78220e3,165
4abac118f964a520cb8220e3,166
4abadd53f964a520338320e3,18
4abb79b8f964a520cc8320e3,72
4abb7c09f964a520d18320e3,74
4abb7c34f964a520d28320e3,7
4abb80cff964a520e08320e3,161
4abb899bf964a520f18320e3,60
4abb8c10f964a520f88320e3,199
4abb9d94f964a5201d8420e3,63
4abba2f6f964a5202f8420e3,128
4abba9c5f964a520488420e3,52
4abba9f1f964a520498420e3,110
4abbaa6ef964a5204a8420e3,57
4abbb468f964a520828420e3,76
4abbc0caf964a520b48420e3,90
4abbc4def964a520d18420e3,62
4abbc94df964a520ec8420e3,21
4abbcb14f964a520f58420e3,18
4abbcdc9f964a520028520e3,22
4abbdc65f964a5203f8520e3,69
4abbe0b6f964a520528520e3,122
4abbe19ef964a520548520e3,94
4abbe9d9f964a5207a8520e3,69
4abbed95f964a520898520e3,69
4abbf811f964a520b88520e3,130
4abbfc4af964a520ce8520e3,84
4abbfd6af964a520d28520e3,122
4abc026df964a520ee8520e3,122
4abc04b7f964a520ff8520e3,69
4abc0b97f964a520218620e3,29
4abc1f51f964a520798620e3,134
4abc2282f964a5208a8620e3,10
4abc30dcf964a520b48620e3,37
4abc3ed5f964a520e48620e3,113
4abc59d3f964a5200c8720e3,68
4abcb1e6f964a5203c8720e3,122
4abcc536f964a520538720e3,8
4abce119f964a520878720e3,71
4abce679f964a5209d8720e3,179
4abceb3bf964a520b48720e3,56
4abcf59cf964a520d48720e3,122
4abd01bbf964a5200a8820e3,85
4abd06f8f964a520268820e3,33
4abd0c1ef964a520308820e3,122
4abd1192f964a520428820e3,31
4abd11f0f964a520448820e3,173
4abd18aaf964a5206a8820e3,99
4abd20f1f964a5209c8820e3,200
4abd2a7bf964a520d08820e3,33
4abd30e1f964a520ed8820e3,118
4abd3401f964a520fe8820e3,128
4abd3c01f964a520278920e3,130
4abd45a3f964a520588920e3,47
4abd475df964a520668920e3,130
4abd4a24f964a520798920e3,10
4abd4bb5f964a5208c8920e3,45
4abd4c73f964a520948920e3,85
4abd5026f964a520ac8920e3,196
4abd57e4f964a520d38920e3,52
4abd6d8ef964a5203b8a20e3,25
4abd6fa3f964a5204e8a20e3,90
4abd7947f964a520898a20e3,90
4abd867df964a520d78a20e3,51
4abd8be0f964a520ec8a20e3,122
4abda5c6f964a5203f8b20e3,95
4abda7aef964a520418b20e3,118
4abe0cd7f964a520938b20e3,130
4abe1335f964a5209a8b20e3,152
4abe1a66f964a520a98b20e3,76
4abe1b6ff964a520ab8b20e3,1
4abe363df964a520fa8b20e3,46
4abe3770f964a520078c20e3,3
4abe3beff964a520228c20e3,67
4abe42f5f964a520488c20e3,51
4abe4678f964a5205d8c20e3,122
4abe4e84f964a520958c20e3,90
4abe5120f964a5209f8c20e3,8
4abe5c12f964a520fa8c20e3,10
4abe5fb8f964a5200f8d20e3,193
4abe60d8f964a520198d20e3,157
4abe62a4f964a520238d20e3,51
4abe6469f964a5202f8d20e3,41
4abe7421f964a520b48d20e3,21
4abe76d5f964a520cd8d20e3,122
4abe7a18f964a520e78d20e3,33
4abe7c9ff964a520f68d20e3,32
4abe7f9ef964a520068e20e3,18
4abe8751f964a5203d8e20e3,56
4abe8aa6f964a520588e20e3,145
4abe8e20f964a520748e20e3,10
4abe8ee6f964a5207a8e20e3,17
4abe905bf964a5207e8e20e3,33
4abe9dedf964a520de8e20e3,88
4abea863f964a520228f20e3,74
4abeb4b3f964a520818f20e3,10
4abeb7e1f964a520908f20e3,18
4abebdcbf964a520a78f20e3,56
4abec184f964a520b88f20e3,69
4abed54df964a5202a9020e3,89
4abede45f964a520579020e3,37
4abef1b2f964a520919020e3,51
